id,track_name,artist_name,album_name,album_cover,release_date,preview_link,spotify_link,playlist_mood,name,length,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,timeSignature
0eH2eHURaXUP15D8gQlfjx,LoveGame,Lady Gaga,The Fame,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273e691217483df8798445c82e2', 'width': 640}",2008-01-01,,https://open.spotify.com/track/0eH2eHURaXUP15D8gQlfjx,Excited,LoveGame,0 days 00:03:36.333000,0.00569,0.894,0.678,2.43e-06,0.317,-5.611,0.0523,105.024,0.844,4.0
5bvy0Q33TYaKxa4ZDHdG07,Can't Fight The Moonlight - Graham Stack Radio Edit,LeAnn Rimes,I Need You,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2735cf523cc3dd38a682bf9cd7e', 'width': 640}",2001-01-30,https://p.scdn.co/mp3-preview/397199922ef08d8675889f5d66af8193a7bddf4e?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/5bvy0Q33TYaKxa4ZDHdG07,Excited,Can't Fight The Moonlight - Graham Stack Radio Edit,0 days 00:03:37.133000,0.0625,0.748,0.935,0.0,0.257,-6.844,0.0479,115.014,0.797,4.0
7jk7gqyEonmVVYahZN5zhW,Circus,Britney Spears,Circus (Deluxe Version),"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27354c6edd554935d73e159e199', 'width': 640}",2008-12-02,https://p.scdn.co/mp3-preview/78cf44dc9e484e4653f6c55792e6082e5f54ffee?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/7jk7gqyEonmVVYahZN5zhW,Excited,Circus,0 days 00:03:12.360000,0.147,0.791,0.733,0.000381,0.0713,-5.215,0.052,114.98,0.761,4.0
0eqH0ALoDQevq59YcQ53KE,Hollaback Girl,Gwen Stefani,Love Angel Music Baby,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273f049fc9322f0c93646cdcc77', 'width': 640}",2004-11-22,,https://open.spotify.com/track/0eqH0ALoDQevq59YcQ53KE,Excited,Hollaback Girl,0 days 00:03:19.853000,0.35,0.926,0.916,6.17e-06,0.0234,-2.221,0.0929,110.007,0.904,4.0
2igwFfvr1OAGX9SKDCPBwO,Empire State Of Mind,"['JAY-Z', 'Alicia Keys']",The Blueprint 3,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273fec1b815bb3c50a64a90fd10', 'width': 640}",2009-09-08,,https://open.spotify.com/track/2igwFfvr1OAGX9SKDCPBwO,Excited,Empire State Of Mind,0 days 00:04:36.920000,0.0295,0.491,0.956,0.0,0.46,-1.538,0.392,173.585,0.811,4.0
4r8lRYnoOGdEi6YyI5OC1o,Bye Bye Bye,*NSYNC,No Strings Attached,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273fceb9d92981970dbeea23257', 'width': 640}",2000-03-21,https://p.scdn.co/mp3-preview/112c20c8714921dc56cbe6e79e7f56152c7905f4?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/4r8lRYnoOGdEi6YyI5OC1o,Excited,Bye Bye Bye,0 days 00:03:20.560000,0.0408,0.614,0.928,0.00104,0.0845,-4.806,0.0516,172.656,0.879,4.0
3F9ByoUqu31xU0I3G5xfVg,Meet Me Halfway,Black Eyed Peas,THE E.N.D. (THE ENERGY NEVER DIES) [Deluxe Version],"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2730bd44f5ff9ecc99f7770acc5', 'width': 640}",2009-01-01,,https://open.spotify.com/track/3F9ByoUqu31xU0I3G5xfVg,Excited,Meet Me Halfway,0 days 00:04:44.373000,0.00474,0.798,0.629,2.17e-05,0.324,-6.857,0.0735,130.0,0.4,4.0
1QhSB9L9M5eZQhW4RNOhXK,The Tide Is High - Radio Mix,Atomic Kitten,Feels So Good,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27332cd90726d72b5e13bf7af40', 'width': 640}",2002-09-09,,https://open.spotify.com/track/1QhSB9L9M5eZQhW4RNOhXK,Excited,The Tide Is High - Radio Mix,0 days 00:03:26.093000,0.0209,0.783,0.649,0.00482,0.067,-4.127,0.0322,103.997,0.665,4.0
360UM2DaiHZPRu0EsrOvMp,If We Ever Meet Again (Featuring Katy Perry),"['Timbaland', 'Katy Perry']",Shock Value II,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27384dfebb7e9c44520e69482de', 'width': 640}",2009-01-01,,https://open.spotify.com/track/360UM2DaiHZPRu0EsrOvMp,Excited,If We Ever Meet Again (Featuring Katy Perry),0 days 00:04:52.707000,0.00481,0.652,0.605,0.0,0.0605,-7.371,0.0393,126.091,0.394,4.0
1ctdfJSzp6qF2iDAVdDrfl,About You Now,Sugababes,Change,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273f2e1b0b7e449d39a66d8033c', 'width': 640}",2007-01-01,,https://open.spotify.com/track/1ctdfJSzp6qF2iDAVdDrfl,Excited,About You Now,0 days 00:03:32.400000,6.52e-05,0.584,0.699,6.05e-05,0.486,-6.065,0.0378,82.499,0.585,4.0
41nT1Sp6ChR65FbsdLlFHW,Bootylicious,Destiny's Child,Survivor,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273163cdae7f1e2c82786a84e3e', 'width': 640}",2001-05-01,https://p.scdn.co/mp3-preview/9a4b3e08f4bcc46b81da54527a705e4d9f21eed7?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/41nT1Sp6ChR65FbsdLlFHW,Excited,Bootylicious,0 days 00:03:27.907000,0.00281,0.84,0.835,1.11e-06,0.152,-4.386,0.275,103.376,0.637,4.0
5QLIsnlqzQmmI2wCNAEEkL,Let's Get It Started - Spike Mix,Black Eyed Peas,Let's Get It Started,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2736f07a3b18b240c6ef923d639', 'width': 640}",2004-11-16,,https://open.spotify.com/track/5QLIsnlqzQmmI2wCNAEEkL,Excited,Let's Get It Started - Spike Mix,0 days 00:03:37.613000,0.112,0.784,0.786,0.0,0.295,-2.213,0.132,104.947,0.779,4.0
59ZTxQo8rBycIXPLUIKvE2,Dirrty (feat. Redman),"['Christina Aguilera', 'Redman']",Stripped,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2737cd872c7701c4737b2f81d87', 'width': 640}",2002-07-19,https://p.scdn.co/mp3-preview/ca2efc9deea50d415055db1323de703019aa6e36?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/59ZTxQo8rBycIXPLUIKvE2,Excited,Dirrty (feat. Redman),0 days 00:04:58.853000,0.107,0.64,0.889,0.0,0.339,-3.073,0.322,99.931,0.436,4.0
3E7ZwUMJFqpsDOJzEkBrQ7,Can't Get You out of My Head,Kylie Minogue,Fever,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2735d6121285c42ea4535e59048', 'width': 640}",2001-10-01,https://p.scdn.co/mp3-preview/89d6aaabd131a8d52568cc9bc628f01230390efe?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/3E7ZwUMJFqpsDOJzEkBrQ7,Excited,Can't Get You out of My Head,0 days 00:03:50.640000,0.0263,0.766,0.563,0.683,0.115,-7.516,0.0339,126.007,0.964,4.0
6ECp64rv50XVz93WvxXMGF,This Love,Maroon 5,Songs About Jane: 10th Anniversary Edition,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27392f2d790c6a97b195f66d51e', 'width': 640}",2002,,https://open.spotify.com/track/6ECp64rv50XVz93WvxXMGF,Excited,This Love,0 days 00:03:26.200000,0.0525,0.712,0.862,0.0,0.093,-4.612,0.0378,95.051,0.809,4.0
02jcEwywffn3Tsb48fXmlW,Get the Party Started,P!nk,M!ssundaztood (Expanded Edition),"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2739da93c573c5ce2d9deb98e4f', 'width': 640}",2001,https://p.scdn.co/mp3-preview/d1c7bc2e19ef3135bc2d4064177f02ce08d33980?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/02jcEwywffn3Tsb48fXmlW,Excited,Get the Party Started,0 days 00:03:12.533000,0.0011,0.802,0.903,0.0,0.173,-3.267,0.046,128.93,0.96,4.0
72SpPFrMYCXLB3Fbw9tEgf,Heaven,"['DJ Sammy', 'Do']",Heaven,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27302ef259a4ba1d9068aa3de1a', 'width': 640}",2002-02-26,https://p.scdn.co/mp3-preview/24b9a3e74daa34b0d1a6c520b889085ddbfbf8c1?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/72SpPFrMYCXLB3Fbw9tEgf,Excited,Heaven,0 days 00:03:53.600000,0.0011,0.571,0.953,0.000606,0.226,-5.601,0.0548,137.965,0.601,4.0
3NZJlJemX3mzjf56MqC5ML,Forever,Chris Brown,Forever,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273b0d747e54b78eb460dcb9316', 'width': 640}",2008-04-29,https://p.scdn.co/mp3-preview/9bac31f7abf2c1a427edf7aceecbca6b8c66603c?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/3NZJlJemX3mzjf56MqC5ML,Excited,Forever,0 days 00:04:38.573000,0.0368,0.672,0.82,0.000188,0.184,-4.456,0.0459,120.005,0.438,4.0
7A0apkTSTvMbSI7yplcmlh,Come on over Baby (All I Want Is You) - Radio Version,Christina Aguilera,Christina Aguilera (Expanded Edition),"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273f89996e214be1763b2a9e948', 'width': 640}",1999,https://p.scdn.co/mp3-preview/9dec224cfc039b91781604af1881a141c0b61f0a?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/7A0apkTSTvMbSI7yplcmlh,Excited,Come on over Baby (All I Want Is You) - Radio Version,0 days 00:03:23.333000,0.226,0.829,0.915,1.25e-05,0.246,-3.205,0.106,118.903,0.779,4.0
2ygMBIctKIAfbEBcT9065L,Pump It,Black Eyed Peas,Monkey Business,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273c6710b4a52539506c30e5354', 'width': 640}",2005-01-01,,https://open.spotify.com/track/2ygMBIctKIAfbEBcT9065L,Excited,Pump It,0 days 00:03:33.067000,0.00937,0.648,0.931,0.0,0.752,-3.15,0.181,153.649,0.744,4.0
0ymJhXkz2lOige2zbloaYv,The Sweet Escape - Konvict Remix,"['Gwen Stefani', 'Akon']",The Sweet Escape (Konvict Remix),"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273c072f16893679c80982fff27', 'width': 640}",2007-01-01,,https://open.spotify.com/track/0ymJhXkz2lOige2zbloaYv,Excited,The Sweet Escape - Konvict Remix,0 days 00:04:01.907000,0.0122,0.84,0.676,0.0,0.137,-6.953,0.0627,119.975,0.778,4.0
4dzreTCcGVgeF1vCcd22AC,Don't Stop Movin',S Club 7,Sunshine,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273d9eefcb3a1addaf3aac54133', 'width': 640}",2001-11-26,,https://open.spotify.com/track/4dzreTCcGVgeF1vCcd22AC,Excited,Don't Stop Movin',0 days 00:03:53.627000,0.0285,0.822,0.672,0.0,0.213,-6.133,0.0329,117.033,0.91,4.0
7uKcScNXuO3MWw6LowBjW1,"One, Two Step (feat. Missy Elliott)","['Ciara', 'Missy Elliott']",Goodies,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273c1e3659212de0f437bbf395e', 'width': 640}",2004-09-27,https://p.scdn.co/mp3-preview/865eb8a7e4be72d194708300c29804dfee103590?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/7uKcScNXuO3MWw6LowBjW1,Excited,"One, Two Step (feat. Missy Elliott)",0 days 00:03:23.787000,0.042,0.944,0.511,0.00107,0.0379,-10.96,0.161,113.046,0.842,4.0
1MBM7CyZbwJpVbbZJnHHRg,Summer Love,Justin Timberlake,FutureSex/LoveSounds,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273c6ba98fd3f3b396a6c6f7091', 'width': 640}",2006-09-12,https://p.scdn.co/mp3-preview/3c989e6042b5d7462e1e78b90cf322145d1f9b48?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/1MBM7CyZbwJpVbbZJnHHRg,Excited,Summer Love,0 days 00:04:12.973000,0.0756,0.606,0.591,0.0,0.328,-7.228,0.087,95.802,0.477,4.0
0QrfZiv1ARuht0oPwWeyJ2,Let Me Think About It,"['Ida Corr', 'Fedde Le Grand']",Singled Out,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2731fe97d053d536f02981d27f8', 'width': 640}",2012-10-29,https://p.scdn.co/mp3-preview/5d6238c9cfe814c559fa8711652d750e0281879f?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/0QrfZiv1ARuht0oPwWeyJ2,Excited,Let Me Think About It,0 days 00:02:31.973000,0.00022,0.762,0.754,0.0665,0.146,-3.425,0.046,129.026,0.715,4.0
1xNcBAoUw8Hz6LqK2jt4Ff,Call on Me - Radio Mix,Eric Prydz,Call on Me (Radio Mix),"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2731cd65e046a28cef435feff21', 'width': 640}",2004-09-10,https://p.scdn.co/mp3-preview/bd73ef301b60f140ef63d1cebc9285107514da3f?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/1xNcBAoUw8Hz6LqK2jt4Ff,Excited,Call on Me - Radio Mix,0 days 00:02:51.360000,0.00427,0.597,0.837,0.00115,0.839,-6.518,0.375,126.342,0.447,4.0
3yfqSUWxFvZELEM4PmlwIR,The Real Slim Shady,Eminem,The Marshall Mathers LP,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273dbb3dd82da45b7d7f31b1b42', 'width': 640}",2000-05-23,,https://open.spotify.com/track/3yfqSUWxFvZELEM4PmlwIR,Excited,The Real Slim Shady,0 days 00:04:44.200000,0.0302,0.949,0.661,0.0,0.0454,-4.244,0.0572,104.504,0.76,4.0
2n4uOdMHzEvcZ0KP7iQnay,Lose My Breath,Destiny's Child,Destiny Fulfilled,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273ddf516656fa45ad3ab5a1972', 'width': 640}",2004,https://p.scdn.co/mp3-preview/621ee5be8951cd29b6fcc1a3670995774d0f9c2f?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/2n4uOdMHzEvcZ0KP7iQnay,Excited,Lose My Breath,0 days 00:04:02.013000,0.00727,0.814,0.899,0.219,0.0979,-5.958,0.0637,119.011,0.545,4.0
2FuJvdLfBf8eUmgtlz3Rb3,Cry for You - UK Radio Edit,September,Gold,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273ddcac19df3518d4acc8e7d42', 'width': 640}",2008-03-08,https://p.scdn.co/mp3-preview/53b18bb83eb73355ee6dd04b82df3bc4a94a42e3?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/2FuJvdLfBf8eUmgtlz3Rb3,Excited,Cry for You - UK Radio Edit,0 days 00:02:44.907000,0.0433,0.67,0.922,0.0,0.35,-3.983,0.0423,130.029,0.963,4.0
1fgvJXlcZ7uIddMpqsqw0L,Love Don't Cost a Thing,Jennifer Lopez,J.Lo,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273bfa0a1de59696c7a6fe15ebb', 'width': 640}",2001-01-23,https://p.scdn.co/mp3-preview/148c116af19ac8bf13b27752a2ffb5e9caec4ab2?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/1fgvJXlcZ7uIddMpqsqw0L,Excited,Love Don't Cost a Thing,0 days 00:03:41.227000,0.00305,0.786,0.842,3.54e-06,0.473,-5.115,0.0707,97.577,0.685,4.0
7JKEA8xYDoFp4q0QBW2PGg,Shackles (Praise You),Mary Mary,Go Get It,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27385ba427424ce99a14c88685e', 'width': 640}",2000,https://p.scdn.co/mp3-preview/18f57a54a0d95c99bec445a32f2da817aa332a86?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/7JKEA8xYDoFp4q0QBW2PGg,Excited,Shackles (Praise You),0 days 00:03:18.347000,0.0343,0.779,0.834,0.0,0.0886,-2.773,0.162,100.46,0.8,4.0
41on8RwRh22IHcChAN2gm8,American Boy (feat. Kanye West),"['Estelle', 'Kanye West']",Shine,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2735288f048b151164b4cbf9f50', 'width': 640}",2008-03-28,,https://open.spotify.com/track/41on8RwRh22IHcChAN2gm8,Excited,American Boy (feat. Kanye West),0 days 00:04:44.733000,0.171,0.727,0.729,0.0,0.07,-2.99,0.326,117.932,0.512,4.0
5lUTzPuiloBHm1qEaJcJfF,Candyman,Christina Aguilera,Back To Basics,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273d74f4550a6e409bf51652db7', 'width': 640}",2006-08-14,https://p.scdn.co/mp3-preview/acdeebc9ad78900b7d24e1ceb162ec3c6f0bc4ee?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/5lUTzPuiloBHm1qEaJcJfF,Excited,Candyman,0 days 00:03:14.213000,0.0125,0.686,0.789,0.0147,0.142,-4.713,0.23,172.976,0.72,4.0
4cS2HQ6jK80vqdY9ofpztx,She Wolf,Shakira,She Wolf (Expanded Edition),"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27338abd299129f8be89e636d98', 'width': 640}",2009,https://p.scdn.co/mp3-preview/a87ee5363540c7c128a8ac23492628a77fe6032f?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/4cS2HQ6jK80vqdY9ofpztx,Excited,She Wolf,0 days 00:03:08.867000,0.285,0.865,0.69,0.0162,0.225,-7.448,0.0443,121.983,0.867,4.0
6pymOcrCnMuCWdgGVTvUgP,3,Britney Spears,The Singles Collection,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273cc8fa71a43ad87783b3f64be', 'width': 640}",2009-11-09,https://p.scdn.co/mp3-preview/6c8bcaef413a27dfc3e8d10f3cb4bd81a63f9960?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/6pymOcrCnMuCWdgGVTvUgP,Excited,3,0 days 00:03:33.173000,0.0452,0.697,0.709,0.0,0.138,-1.917,0.0455,134.91,0.787,4.0
69XUpOpjzDKcfdxqZebGiI,"Independent Women, Pt. 1",Destiny's Child,Survivor,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273163cdae7f1e2c82786a84e3e', 'width': 640}",2001-05-01,https://p.scdn.co/mp3-preview/e93df959e8b0a9012b74c707e5a253db82f80c65?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/69XUpOpjzDKcfdxqZebGiI,Excited,"Independent Women, Pt. 1",0 days 00:03:41.133000,0.362,0.73,0.602,3.69e-06,0.169,-3.782,0.206,97.954,0.927,4.0
20jYtEun4dUdYZ9foaOC48,My Humps,Black Eyed Peas,Monkey Business,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273c6710b4a52539506c30e5354', 'width': 640}",2005-01-01,,https://open.spotify.com/track/20jYtEun4dUdYZ9foaOC48,Excited,My Humps,0 days 00:05:26.960000,0.111,0.802,0.682,1.39e-05,0.109,-5.924,0.222,123.95,0.586,4.0
5X8kkUaUlAyAUr9TYqDFTH,All For You,Janet Jackson,All For You,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27312da16fd0dec009d45f7dca3', 'width': 640}",2001-01-01,,https://open.spotify.com/track/5X8kkUaUlAyAUr9TYqDFTH,Excited,All For You,0 days 00:05:29.933000,0.0174,0.753,0.934,0.065,0.128,-3.011,0.0736,113.525,0.73,3.0
1uPrIHgYztXSkkcts9jet8,She Bangs - English Version,Ricky Martin,Sound Loaded,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2737067e13923911540f8bb7218', 'width': 640}",2000,https://p.scdn.co/mp3-preview/cb7a142bc4953180ac0dc8ad6cc042cbfc0e88b9?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/1uPrIHgYztXSkkcts9jet8,Excited,She Bangs - English Version,0 days 00:04:40.627000,0.000915,0.63,0.95,6.51e-06,0.373,-4.012,0.0806,143.866,0.858,4.0
3QZP4gk266rH0AHWkCqbnM,Truly Madly Deeply - Radio Edit,Cascada,Truly Madly Deeply,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273aa8baf374859f7a66f3db760', 'width': 640}",2006-01-01,,https://open.spotify.com/track/3QZP4gk266rH0AHWkCqbnM,Excited,Truly Madly Deeply - Radio Edit,0 days 00:02:57.160000,0.000654,0.603,0.967,9.55e-05,0.339,-5.44,0.0465,140.019,0.723,4.0
5D2mYZuzcgjpchVY1pmTPh,Candy Shop,"['50 Cent', 'Olivia']",The Massacre,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27391f7222996c531b981e7bb3d', 'width': 640}",2005-03-03,,https://open.spotify.com/track/5D2mYZuzcgjpchVY1pmTPh,Excited,Candy Shop,0 days 00:03:29.107000,0.0253,0.614,0.574,3.2e-05,0.38,-7.961,0.466,125.173,0.755,5.0
0GX5oOKtU0nnx5OkhenW2i,Closer,Ne-Yo,Year Of The Gentleman,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27328406f09147cd51d3b882518', 'width': 640}",2008-01-01,,https://open.spotify.com/track/0GX5oOKtU0nnx5OkhenW2i,Excited,Closer,0 days 00:03:54.360000,0.0225,0.709,0.745,5.2e-05,0.154,-6.437,0.0738,126.027,0.576,4.0
7CvOnbFdnIoXMQ4eFCo5lB,Around the World (La La La La La) - Radio Version,"['A Touch Of Class', 'Peter Könemann']",Planet Pop,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2732b674491e363e44f14d10f43', 'width': 640}",2000-11-06,https://p.scdn.co/mp3-preview/166e36fb796989152981d69d1214397d75b98730?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/7CvOnbFdnIoXMQ4eFCo5lB,Excited,Around the World (La La La La La) - Radio Version,0 days 00:03:34.533000,0.153,0.617,0.977,0.0016,0.133,-7.028,0.0276,131.965,0.679,4.0
3oDFtOhcN08qeDPAK6MEQG,Boom Boom Pow,Black Eyed Peas,THE E.N.D. (THE ENERGY NEVER DIES) [Deluxe Version],"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2730bd44f5ff9ecc99f7770acc5', 'width': 640}",2009-01-01,,https://open.spotify.com/track/3oDFtOhcN08qeDPAK6MEQG,Excited,Boom Boom Pow,0 days 00:04:11.440000,0.13,0.867,0.857,0.00171,0.13,-5.892,0.0663,130.048,0.402,4.0
77XwQEPxhY65b8rPszET9u,Jump,Girls Aloud,Sound Of The Underground,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273eea0874a385add93be75febf', 'width': 640}",2003-01-01,,https://open.spotify.com/track/77XwQEPxhY65b8rPszET9u,Excited,Jump,0 days 00:03:40.360000,0.00189,0.658,0.826,0.00275,0.0492,-6.031,0.0346,134.465,0.795,4.0
3qKGvSu1inEZKwYQnMavNA,Smack That,"['Akon', 'Eminem']",Konvicted,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2733ad505200e799d6cf2b09b0a', 'width': 640}",2006,,https://open.spotify.com/track/3qKGvSu1inEZKwYQnMavNA,Excited,Smack That,0 days 00:03:32.360000,0.317,0.94,0.743,0.0,0.0909,-5.166,0.0475,118.988,0.932,4.0
4zrl5YGi2OqMar45Kdn4BM,Take Me To The Clouds Above - LMC Vs. U2 / Radio Edit,"['LMC', 'U2']",Take Me To The Clouds Above (LMC Vs. U2 / Remixes),"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27314457e6b3f7d1d95d9318d7f', 'width': 640}",2004-01-26,,https://open.spotify.com/track/4zrl5YGi2OqMar45Kdn4BM,Excited,Take Me To The Clouds Above - LMC Vs. U2 / Radio Edit,0 days 00:02:51.547000,0.00232,0.668,0.905,0.0331,0.141,-5.395,0.038,128.658,0.667,4.0
7huo2wvrCgRucUsjdSDLQV,Ain't No Other Man,Christina Aguilera,Back To Basics,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273d74f4550a6e409bf51652db7', 'width': 640}",2006-08-14,https://p.scdn.co/mp3-preview/7aaf149525f910d9f17641c7de44003ea2179c10?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/7huo2wvrCgRucUsjdSDLQV,Excited,Ain't No Other Man,0 days 00:03:48.907000,0.00376,0.862,0.742,0.00855,0.103,-4.722,0.222,127.91,0.511,4.0
2sFp6E7lNBbblJGmUtCfFH,Uptown Girl - Radio Edit,Westlife,Coast To Coast (Expanded Edition),"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27315f19e3b1fbfc5a2f164fb6a', 'width': 640}",2000,https://p.scdn.co/mp3-preview/e8168a04381c3506428820bc975752ab9f7d0b97?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/2sFp6E7lNBbblJGmUtCfFH,Excited,Uptown Girl - Radio Edit,0 days 00:03:06.440000,0.00809,0.645,0.921,1.08e-05,0.407,-5.256,0.0302,129.0,0.864,4.0
64mbx7QFi24Hm9GDUXhUMB,Because The Night,Cascada,Perfect Day,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273ad1b2c118f160a6126653bb1', 'width': 640}",2007-12-03,,https://open.spotify.com/track/64mbx7QFi24Hm9GDUXhUMB,Excited,Because The Night,0 days 00:03:26,0.00187,0.618,0.991,0.000577,0.431,-6.894,0.0613,140.025,0.437,4.0
1PUNthIXityeZlnRLcP7JI,AM To PM,Christina Milian,Christina Milian,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27344c89da49dec65bd25e532fb', 'width': 640}",2001,,https://open.spotify.com/track/1PUNthIXityeZlnRLcP7JI,Excited,AM To PM,0 days 00:03:51.213000,0.153,0.872,0.868,2.26e-05,0.843,-3.036,0.12,105.005,0.822,4.0
3jVSV60WZE5jPE2a6KGNFy,Get Right,Jennifer Lopez,Rebirth,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2739ee4b5ffbc4dd4d336c799ff', 'width': 640}",2005,https://p.scdn.co/mp3-preview/4d49ad55508c12a9b022356cbff08d37fed80efc?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/3jVSV60WZE5jPE2a6KGNFy,Excited,Get Right,0 days 00:03:45.533000,0.0218,0.741,0.759,0.0,0.628,-5.096,0.12,97.084,0.362,4.0
7xYnUQigPoIDAMPVK79NEq,Run It! (feat. Juelz Santana),"['Chris Brown', 'Juelz Santana']",Chris Brown (Expanded Edition),"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273f9685817281327d5fecb244e', 'width': 640}",2005,https://p.scdn.co/mp3-preview/4533e31bd99849483d8b5088c78a9bbf18dd75d4?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/7xYnUQigPoIDAMPVK79NEq,Excited,Run It! (feat. Juelz Santana),0 days 00:03:49.867000,0.0246,0.846,0.482,0.0,0.393,-6.721,0.129,100.969,0.212,4.0
