id,genre,track_name,artist_name,album_name,album_cover,release_date,preview_link,spotify_link,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,playlist_mood
0vWjNkwgkTnyzfeLdTKWJ7,acoustic,Roar,"Alex Goot,Sam Tsui",Roar,https://i.scdn.co/image/ab67616d0000b273742fa66ee819dd42a75ccf45,2013-09-17,https://p.scdn.co/mp3-preview/bf9138f2eb6dbed36d5f556f4be29b6dba5e0d4f?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/0vWjNkwgkTnyzfeLdTKWJ7,0.695,0.64,0.394,0.0,0.0741,-7.258,0.0263,89.963,0.425,Sad
1NdgDGYG4J827IvfeDgF4o,acoustic,Dear Mr. President,P!nk,The People Speak,https://i.scdn.co/image/ab67616d0000b27380f5f93b4c90c205b677b824,2009-01-01,,https://open.spotify.com/track/1NdgDGYG4J827IvfeDgF4o,0.849,0.476,0.299,0.0,0.113,-9.154,0.0385,128.039,0.297,Sad
5mb6SzBnxv1ywFSH9V3uxd,acoustic,Delicate,Damien Rice,O,https://i.scdn.co/image/ab67616d0000b2735699ca5a7af862fa5a522016,2003-06-03,https://p.scdn.co/mp3-preview/b9953e45ec2c873e3ad56a3738806323139a0459?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/5mb6SzBnxv1ywFSH9V3uxd,0.684,0.34,0.144,0.00112,0.101,-14.502,0.0419,81.179,0.147,Sad
5E3jbxmonQ370P93Qdfy5Y,acoustic,Paper Aeroplane,Angus & Julia Stone,Heart Full of Wine,https://i.scdn.co/image/ab67616d0000b27364f5ca59e44d6f21f98fe993,2007-03-04,,https://open.spotify.com/track/5E3jbxmonQ370P93Qdfy5Y,0.594,0.805,0.416,0.219,0.106,-14.383,0.0982,104.102,0.352,Sad
6ERQqdIkr7Rp4tt52Eep6r,acoustic,The Look Of Love,Diana Krall,The Very Best Of Diana Krall (UK Version),https://i.scdn.co/image/ab67616d0000b273a2432efda72565b9aa1a4a24,2007-09-14,,https://open.spotify.com/track/6ERQqdIkr7Rp4tt52Eep6r,0.649,0.585,0.266,0.00554,0.0903,-14.692,0.0271,93.009,0.366,Sad
0YywjDvFudcaHG74NuWISy,acoustic,People Help the People,Birdy,Birdy,https://i.scdn.co/image/ab67616d0000b273cdebae610076f51e8b7b20f4,2011-11-04,https://p.scdn.co/mp3-preview/663064b48e3517ab232dd4618308db2d9b41889f?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/0YywjDvFudcaHG74NuWISy,0.778,0.407,0.308,1.46e-05,0.092,-9.001,0.0296,73.254,0.153,Sad
3KnQSveB0TCz2Lu3TaJWMJ,acoustic,Walking on a Dream,Kate Miller-Heidke,Live at the HI-FI,https://i.scdn.co/image/ab67616d0000b273b3f4ec2e06a9cdb5eb1676b1,2009-10-12,https://p.scdn.co/mp3-preview/596594eeabf8a08b34a6eb1289d17894ab9df0cb?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/3KnQSveB0TCz2Lu3TaJWMJ,0.891,0.503,0.294,0.0,0.0983,-11.439,0.1,81.68,0.0974,Sad
2xDDetMrYexhj1gKK634iC,acoustic,Don't You Worry Child,"Kurt Hugo Schneider,Sam Tsui",Don't You Worry Child,https://i.scdn.co/image/ab67616d0000b273dc2d3977a2806e71f17abab8,2013-01-11,https://p.scdn.co/mp3-preview/50f05425ce2bf4f2a4bb9763c5d8081a2c3c43e9?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/2xDDetMrYexhj1gKK634iC,0.804,0.518,0.386,0.0,0.633,-9.294,0.0321,124.968,0.287,Sad
0nJW01T7XtvILxQgC5J7Wh,acoustic,When I Was Your Man,Bruno Mars,Unorthodox Jukebox,https://i.scdn.co/image/ab67616d0000b273926f43e7cce571e62720fd46,2012-12-07,https://p.scdn.co/mp3-preview/512a0d69ca896f94f78859bb2e25b42d3836110e?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/0nJW01T7XtvILxQgC5J7Wh,0.932,0.612,0.28,0.0,0.088,-8.648,0.0434,72.795,0.387,Sad
37z3ghNvcoPvHypKWTb2Sz,acoustic,Left for America,Ciaran Lavery,Kosher,https://i.scdn.co/image/ab67616d0000b2734775b6b0d41806081fa0df71,2014-06-20,,https://open.spotify.com/track/37z3ghNvcoPvHypKWTb2Sz,0.818,0.498,0.384,0.000937,0.13,-10.752,0.0976,79.856,0.25,Sad
70zapGEw5KQiHBhjNcGjzo,acoustic,Little Hell,City and Colour,Little Hell,https://i.scdn.co/image/ab67616d0000b27398c8b2d7aa0968f2a265ad61,2011-06-07,,https://open.spotify.com/track/70zapGEw5KQiHBhjNcGjzo,0.112,0.304,0.415,0.0,0.107,-10.132,0.0303,50.593,0.186,Sad
4RL77hMWUq35NYnPLXBpih,acoustic,Skinny Love,Birdy,Birdy,https://i.scdn.co/image/ab67616d0000b273cdebae610076f51e8b7b20f4,2011-11-04,https://p.scdn.co/mp3-preview/2ca8fe4572858a3fa8a07333c31df79a05115692?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/4RL77hMWUq35NYnPLXBpih,0.952,0.379,0.29,0.00106,0.118,-8.485,0.051,166.467,0.169,Sad
0EUSbTvyZfo9QOcxunL9Ro,acoustic,"In Your Atmosphere - Live at the Nokia Theatre, Los Angeles, CA - December 2007",John Mayer,Where the Light Is: John Mayer Live In Los Angeles,https://i.scdn.co/image/ab67616d0000b2735b9c332f9f76cabc137e400f,2008,https://p.scdn.co/mp3-preview/85b981029f94fd8ba5cf94dc32f002d3e08f0f12?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/0EUSbTvyZfo9QOcxunL9Ro,0.714,0.372,0.442,8.68e-05,0.966,-11.488,0.0289,92.72,0.297,Sad
6jdNp4oX1y3iwXibaXxWph,acoustic,Counting Stars / The Monster (feat. Carly Rose Sonenclar),"Boyce Avenue,Carly Rose","Cover Collaborations, Vol. 3",https://i.scdn.co/image/ab67616d0000b2736031dbad18379ba8c0b069fb,2014-05-30,,https://open.spotify.com/track/6jdNp4oX1y3iwXibaXxWph,0.65,0.73,0.44,0.0,0.142,-4.964,0.035,114.812,0.44,Sad
6qTmjG7thRJEOaUKFmfjGR,acoustic,The Last Day on Earth,Kate Miller-Heidke,Curiouser,https://i.scdn.co/image/ab67616d0000b273070a426fe63d5f2fa2ea55ac,2008-10-18,https://p.scdn.co/mp3-preview/54a8943a0fadc745e3367694466c6206b854d0a9?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/6qTmjG7thRJEOaUKFmfjGR,0.564,0.61,0.44,0.000897,0.0923,-7.864,0.0256,79.002,0.168,Sad
5gBIDzjs9bdZ1z8ZBGFzrv,acoustic,Perfect Day - Live,Lou Reed,Perfect Night Live in London,https://i.scdn.co/image/ab67616d0000b2735c8435ca859316ec46254ff3,1998-04-17,https://p.scdn.co/mp3-preview/6b6bebc3bec68be9a48041b381f225bcf38bfbb3?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/5gBIDzjs9bdZ1z8ZBGFzrv,0.356,0.419,0.321,0.0636,0.972,-10.686,0.0294,156.408,0.146,Sad
7bcP9k51f1VNCaFUyZ3P5M,acoustic,Life for Rent,Dido,Life For Rent,https://i.scdn.co/image/ab67616d0000b273c2dbca86dcf3a85003ac9502,2003-09-29,https://p.scdn.co/mp3-preview/8ad6f2ef6b8e5aabe394501392ee0ebe560b6759?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/7bcP9k51f1VNCaFUyZ3P5M,0.167,0.493,0.533,0.0,0.15,-7.221,0.0304,83.022,0.159,Sad
3xZMPZQYETEn4hjor3TR1A,acoustic,Angel,Sarah McLachlan,Surfacing,https://i.scdn.co/image/ab67616d0000b2739469c3ab051994ec802574a6,1997-08-29,https://p.scdn.co/mp3-preview/92d30e4d51ecfbbd9c8ae4758e65268ac20b70d1?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/3xZMPZQYETEn4hjor3TR1A,0.949,0.532,0.0744,1.22e-05,0.106,-16.092,0.0355,117.131,0.125,Sad
1u3PLSZ2YkkUBuapHKz29w,acoustic,Best Thing I Never Had (made famous by Beyoncé),Megan & Liz,Best Thing I Never Had - Single,https://i.scdn.co/image/ab67616d0000b2733094b825abe121e996c58f44,2011-07-17,,https://open.spotify.com/track/1u3PLSZ2YkkUBuapHKz29w,0.849,0.601,0.11,0.0,0.25,-13.245,0.0618,142.68,0.382,Sad
1j5cGcXWdHKTPQ2XgXODJI,acoustic,I'm Yours - Live on HSN Live,Jason Mraz,Spotify Sessions,https://i.scdn.co/image/ab67616d0000b27371a0388dddc2aef9b1d66765,2014-09-16,https://p.scdn.co/mp3-preview/9204645792ba99b598dc8c616661b1af2c7c09fe?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/1j5cGcXWdHKTPQ2XgXODJI,0.697,0.428,0.694,0.0,0.764,-8.455,0.0978,145.353,0.574,Sad
4oeRfmp9XpKWym6YD1WvBP,acoustic,You and I,Ingrid Michaelson,Be OK,https://i.scdn.co/image/ab67616d0000b273866dc0fd5fbfd51fd4c50919,2008-01-01,,https://open.spotify.com/track/4oeRfmp9XpKWym6YD1WvBP,0.92,0.697,0.298,0.0,0.0874,-7.635,0.0551,134.216,0.509,Sad
6N001s7hglDhXJyjeXeg4F,acoustic,Why Am I Crying,Molly Sandén,Why am I Crying,https://i.scdn.co/image/ab67616d0000b2736ad22ca07b22b6149cf4fe34,2012-02-24,https://p.scdn.co/mp3-preview/adb376d5d08ce9d2834b60627982f5071056e472?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/6N001s7hglDhXJyjeXeg4F,0.269,0.61,0.346,2.55e-05,0.163,-8.723,0.0337,138.331,0.198,Sad
508HOiphnDt26e8ylIQlwP,acoustic,Jag gråter bara i regnet - Akustisk version,Newkid,Jag gråter bara i regnet,https://i.scdn.co/image/ab67616d0000b273db555bdd6b557926f890afcc,2011-09-02,,https://open.spotify.com/track/508HOiphnDt26e8ylIQlwP,0.952,0.415,0.248,2.08e-06,0.138,-12.789,0.0341,122.263,0.41,Sad
4KSZnP1VFSaytKufyzNbDO,acoustic,The Power of Love,Gabrielle Aplin,The Power of Love,https://i.scdn.co/image/ab67616d0000b273fed7367d5c7142ff8bac3b88,2012-11-10,,https://open.spotify.com/track/4KSZnP1VFSaytKufyzNbDO,0.892,0.269,0.297,2.51e-05,0.107,-9.903,0.0308,146.589,0.214,Sad
6o6O9tWAgi1ANwKxPaq1R0,acoustic,The A Team,Gavin Mikhail,The A Team,https://i.scdn.co/image/ab67616d0000b2735b3d680879196eeef624f103,2011-08-16,https://p.scdn.co/mp3-preview/76ce86a7920389834120f3e01e722d02b1e598e8?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/6o6O9tWAgi1ANwKxPaq1R0,0.91,0.455,0.375,0.0,0.11,-5.608,0.0441,80.163,0.38,Sad
24rFwAcC6eqPvyMuPynVGH,acoustic,Home / Dirty Paws,Gardiner Sisters,Home / Dirty Paws,https://i.scdn.co/image/ab67616d0000b273f1a991e828532a4d46dfce37,2014-03-02,,https://open.spotify.com/track/24rFwAcC6eqPvyMuPynVGH,0.85,0.663,0.208,0.0,0.114,-10.89,0.0313,115.028,0.232,Sad
60yAKwBX4c3hm4uubwzvD2,acoustic,Home Again,Michael Kiwanuka,Home Again,https://i.scdn.co/image/ab67616d0000b273e0fffeec5427c6d305eeaec0,2012,,https://open.spotify.com/track/60yAKwBX4c3hm4uubwzvD2,0.73,0.41,0.373,0.0,0.116,-9.379,0.0339,86.608,0.269,Sad
5ZzaWzLT7KjRUhtMra8uJm,acoustic,Cradlesong,Soap&Skin,Narrow,https://i.scdn.co/image/ab67616d0000b273f6764a06502ee0ea1f3ae306,2012-02-13,,https://open.spotify.com/track/5ZzaWzLT7KjRUhtMra8uJm,0.935,0.43,0.16,0.011,0.319,-12.009,0.0326,82.864,0.218,Sad
121so7t3AeX6nLMvxy9ZP9,acoustic,Hide and Seek,Imogen Heap,Speak For Yourself,https://i.scdn.co/image/ab67616d0000b273354d106dcafb7e165189477e,2006-04-08,https://p.scdn.co/mp3-preview/caa2cff9a8c9d55e9fb36a52ade2d6e2c4a2e211?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/121so7t3AeX6nLMvxy9ZP9,0.899,0.452,0.179,0.0,0.178,-11.165,0.0824,121.488,0.103,Sad
7z7fquRFQFXt4Dj7ouWETq,acoustic,Hey There Delilah,Plain White T's,Hey There Delilah,https://i.scdn.co/image/ab67616d0000b2732254fbe6014d8e6298b432a1,2007-01-01,,https://open.spotify.com/track/7z7fquRFQFXt4Dj7ouWETq,0.84,0.661,0.373,0.0,0.106,-8.169,0.0281,103.999,0.304,Sad
0v913JHU9h91rxpuDUNJxR,acoustic,Skyscraper (feat. Megan Nicole),"Boyce Avenue,Megan Nicole","Cover Collaborations, Vol. 1",https://i.scdn.co/image/ab67616d0000b273f4d160a1af71cf538d2d3eed,2010-12-06,,https://open.spotify.com/track/0v913JHU9h91rxpuDUNJxR,0.405,0.441,0.337,0.0,0.106,-9.027,0.0558,207.914,0.427,Sad
7EOzfH8P0K4pKZpXE8JMmT,acoustic,Beautiful,"Carly Rae Jepsen,Justin Bieber",Kiss,https://i.scdn.co/image/ab67616d0000b273d3ee4bf67c2ac2154006ad72,2012-01-01,,https://open.spotify.com/track/7EOzfH8P0K4pKZpXE8JMmT,0.447,0.682,0.496,0.0,0.142,-8.492,0.0343,103.942,0.423,Sad
00o6POeoYnf971C6EZ8Fil,acoustic,First Day Of My Life,Bright Eyes,I'm Wide Awake It's Morning,https://i.scdn.co/image/ab67616d0000b273a15ce0945da34cc333fe11e5,2005-01-25,,https://open.spotify.com/track/00o6POeoYnf971C6EZ8Fil,0.904,0.567,0.203,4.68e-05,0.113,-16.735,0.0365,93.8,0.4,Sad
06eEMrvlkBmLLaezDSDcEl,afrobeat,A Vava Inouva,Idir,A Vava Inouva,https://i.scdn.co/image/ab67616d0000b2731f50b240451792d95c285e20,1991-07-20,https://p.scdn.co/mp3-preview/9a0800f31513737e93eb4a013410714f154cea8e?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/06eEMrvlkBmLLaezDSDcEl,0.964,0.716,0.21,0.0123,0.0837,-19.576,0.0395,111.908,0.432,Sad
4xIni3enaiOidNXyY0aGiu,afrobeat,Lanchi Biye with Tilahun Gessesse,Mulatu Astatke,New York - Addis - London: The Story of Ethio Jazz 1965-1975,https://i.scdn.co/image/ab67616d0000b2734dd657292c59f91761a2ea79,1969,,https://open.spotify.com/track/4xIni3enaiOidNXyY0aGiu,0.962,0.591,0.194,0.0111,0.103,-15.219,0.0657,90.114,0.371,Sad
3mYsWA2ClF84ZLroBpreo1,afrobeat,Pot Belly,Freshlyground,Ma'cheri,https://i.scdn.co/image/ab67616d0000b273867a4cc6e184f2c5e04884ec,2008-04-17,https://p.scdn.co/mp3-preview/b7a93973c0aa1ecefc7f386ca1482574dced44b6?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/3mYsWA2ClF84ZLroBpreo1,0.763,0.552,0.46,0.0,0.0939,-8.146,0.0347,72.911,0.311,Sad
1r8V85iUIeGJ5LOFcYbyEo,afrobeat,Umhome,Miriam Makeba,The Complete 1950's Masters - Miriam Makeba,https://i.scdn.co/image/ab67616d0000b273ffdeb7323a520e1863205b4f,2013-06-10,,https://open.spotify.com/track/1r8V85iUIeGJ5LOFcYbyEo,0.931,0.468,0.0278,0.0,0.197,-16.002,0.0705,132.05,0.561,Sad
00zYtjzUkQbpb90Uh7XSNP,afrobeat,Sala Keba,Staff Benda Bilili,Tres Tres Fort,https://i.scdn.co/image/ab67616d0000b27395efdfb6d5b175503f2268bb,2009-02-23,,https://open.spotify.com/track/00zYtjzUkQbpb90Uh7XSNP,0.488,0.593,0.59,4.04e-06,0.0634,-8.37,0.102,139.538,0.617,Sad
1PbITjNMSfOsWL89DsaLSH,afrobeat,Gnidjougouya,Amadou & Mariam,Dimanche A Bamako,https://i.scdn.co/image/ab67616d0000b273b83e3d13cdceda255be41c7e,2005-03-21,,https://open.spotify.com/track/1PbITjNMSfOsWL89DsaLSH,0.932,0.485,0.667,0.0295,0.189,-5.175,0.0414,102.066,0.337,Sad
5zsFpdxEx1JxvMNN9afHor,alt-rock,Imagine,A Perfect Circle,Three Sixty,https://i.scdn.co/image/ab67616d0000b2738d58ab09660a379be9516262,2013-01-01,,https://open.spotify.com/track/5zsFpdxEx1JxvMNN9afHor,0.0512,0.539,0.476,0.00347,0.114,-6.125,0.0252,73.071,0.178,Sad
1Ja4n0VukWdL7JeWVrSPLu,alt-rock,California,Mazzy Star,California - Single,https://i.scdn.co/image/ab67616d0000b27324896ab5070c74b0484e5a64,2013-08-20,https://p.scdn.co/mp3-preview/841f712527e543dc559e53a8be35677689eb94c2?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/1Ja4n0VukWdL7JeWVrSPLu,0.751,0.351,0.255,0.0379,0.182,-14.803,0.0297,154.363,0.0369,Sad
0IVT2zUgpMzyEx2TTM1HgB,alt-rock,Gold Soundz,Pavement,"Crooked Rain, Crooked Rain: LA's Desert Origins",https://i.scdn.co/image/ab67616d0000b273e327c130da6fb5f82224a13a,1994,,https://open.spotify.com/track/0IVT2zUgpMzyEx2TTM1HgB,0.0663,0.448,0.61,0.0,0.101,-9.38,0.0313,126.579,0.478,Sad
3nvVjT9VZMXTS95cctNLzc,alt-rock,Possibility Days,Counting Crows,Somewhere Under Wonderland,https://i.scdn.co/image/ab67616d0000b27379f23f0393932d5ff3544a51,2014-09-02,,https://open.spotify.com/track/3nvVjT9VZMXTS95cctNLzc,0.608,0.389,0.519,0.0,0.104,-7.518,0.105,171.707,0.252,Sad
4x3SQvTgvqSTU3nOL1urZh,alt-rock,The Reason,Hoobastank,The Reason,https://i.scdn.co/image/ab67616d0000b273a74297eb2d747f0d697d3b0a,2003-01-01,,https://open.spotify.com/track/4x3SQvTgvqSTU3nOL1urZh,0.0134,0.473,0.643,0.0,0.16,-4.67,0.0293,82.95,0.0781,Sad
7c1Dar0pIAW7w5TzaGjt9t,alt-rock,Jane Says,Jane's Addiction,Nothing's Shocking,https://i.scdn.co/image/ab67616d0000b2738765ac8eae3b054a1750419d,1988-08-23,https://p.scdn.co/mp3-preview/8f175a576a8ef2323d91c66931a8af558e408bb2?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/7c1Dar0pIAW7w5TzaGjt9t,0.0385,0.402,0.597,2.09e-06,0.109,-9.258,0.0327,81.806,0.496,Sad
1Wqhdu7qwp3BNsQMremovv,alt-rock,Devil,Ours,Ballet the Boxer 1,https://i.scdn.co/image/ab67616d0000b2738798947da9c0871286337dfd,2013-06-11,,https://open.spotify.com/track/1Wqhdu7qwp3BNsQMremovv,0.331,0.417,0.567,1.08e-06,0.36,-6.82,0.03,138.923,0.213,Sad
5wLBkpEwHIlNZJaeh0s7bR,alternative,Hello My Old Heart,The Oh Hellos,The Oh Hello's,https://i.scdn.co/image/ab67616d0000b273a4f6a901f41fc68ad194f49d,2011-12-01,,https://open.spotify.com/track/5wLBkpEwHIlNZJaeh0s7bR,0.624,0.557,0.299,0.0308,0.0914,-10.634,0.0266,90.081,0.297,Sad
5nWbbQ0sIEabqPxAdqmh66,alternative,Sweet Disposition,The Temper Trap,(500) Days of Summer (Music from the Motion Picture),https://i.scdn.co/image/ab67616d0000b2738c2d226f555a702986a85bc0,2009-07-10,,https://open.spotify.com/track/5nWbbQ0sIEabqPxAdqmh66,0.078,0.54,0.804,0.171,0.115,-7.112,0.0425,129.088,0.347,Sad
2dLLR6qlu5UJ5gk0dKz0h3,alternative,Royals,Lorde,Pure Heroine,https://i.scdn.co/image/ab67616d0000b273187331e276c898d39764cc98,2013-09-27,,https://open.spotify.com/track/2dLLR6qlu5UJ5gk0dKz0h3,0.121,0.674,0.428,0.0,0.132,-9.504,0.122,84.878,0.337,Sad
33e9HtOfO1ye1h8xQ7Foc9,alternative,The Cave,Mumford & Sons,Sigh No More,https://i.scdn.co/image/ab67616d0000b273cd874e988ed15f2859705217,2009-01-01,,https://open.spotify.com/track/33e9HtOfO1ye1h8xQ7Foc9,0.0536,0.592,0.499,4.4e-05,0.113,-9.463,0.0374,141.938,0.345,Sad
4dqhnjsX69qGQ7DCMSTY7v,alternative,Devil's Spoke,Laura Marling,I Speak Because I Can,https://i.scdn.co/image/ab67616d0000b2735b8a533afb19311ae6a0b530,2010-01-01,,https://open.spotify.com/track/4dqhnjsX69qGQ7DCMSTY7v,0.473,0.447,0.568,0.00028,0.0824,-9.172,0.0423,117.561,0.309,Sad
4lCHiY2thdE1YuVtsmck23,alternative,Overjoyed,Bastille,Bad Blood,https://i.scdn.co/image/ab67616d0000b273258225089decfb3d5c3718d3,2013-01-01,,https://open.spotify.com/track/4lCHiY2thdE1YuVtsmck23,0.222,0.433,0.719,0.000573,0.12,-5.586,0.0486,158.117,0.0793,Sad
574GJ55EBM79W6n2V5bL5z,alternative,Slow It Down,The Lumineers,The Lumineers,https://i.scdn.co/image/ab67616d0000b2739a36ab0a012256617dc316a2,2012-04-03,,https://open.spotify.com/track/574GJ55EBM79W6n2V5bL5z,0.929,0.428,0.064,0.0,0.0859,-14.42,0.0374,142.436,0.108,Sad
4iHh9ftZKEtTmqnEYuWlm6,alternative,I: Ferocious Body,Born Gold,Little Sleepwalker,https://i.scdn.co/image/ab67616d0000b273ac9fe95fd0b8c11336809942,2012-10-23,https://p.scdn.co/mp3-preview/f2e8429ab9486f25052f90c81d1f06035427a981?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/4iHh9ftZKEtTmqnEYuWlm6,0.352,0.713,0.554,0.00418,0.65,-10.642,0.0829,130.089,0.309,Sad
3k9qjgu8zVKTEuJVJIYyc0,alternative,Just Breathe,Pearl Jam,Backspacer,https://i.scdn.co/image/ab67616d0000b2736093be941cf92f40da498fd4,2009-09-21,,https://open.spotify.com/track/3k9qjgu8zVKTEuJVJIYyc0,0.714,0.453,0.349,7.94e-05,0.0835,-11.077,0.0289,107.791,0.302,Sad
42BAwiGC1egjbiJ6y512Tz,alternative,Turning Page,Sleeping At Last,The Twilight Saga: Breaking Dawn - Part 1 (Original Motion Picture Soundtrack),https://i.scdn.co/image/ab67616d0000b273f01ba25235fb24f73605b9dd,2011-11-04,https://p.scdn.co/mp3-preview/c509ae0e6614ce1b03ddf1ce054f8959da5c1ee3?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/42BAwiGC1egjbiJ6y512Tz,0.912,0.304,0.379,0.025,0.112,-8.484,0.029,125.203,0.189,Sad
7cBhzkTWSpHBGAiCZzSika,alternative,Nothing Left To Say / Rocks,Imagine Dragons,Night Visions,https://i.scdn.co/image/ab67616d0000b273b2b2747c89d2157b0b29fb6a,2012-09-04,,https://open.spotify.com/track/7cBhzkTWSpHBGAiCZzSika,0.12,0.267,0.79,4.59e-05,0.635,-7.226,0.0472,108.033,0.0623,Sad
1arBwH3cCITd3MRAr2sn4d,ambient,"My Dove, My Lamb",Phosphorescent,Pride,https://i.scdn.co/image/ab67616d0000b2736bf5d16037a7bc893f7900dd,2007-10-23,,https://open.spotify.com/track/1arBwH3cCITd3MRAr2sn4d,0.66,0.238,0.326,0.00362,0.196,-10.594,0.0304,67.592,0.104,Sad
1SCHyoGvd11GpbPw6z01Gt,ambient,Photosynthesis,Carbon Based Lifeforms,World Of Sleepers,https://i.scdn.co/image/ab67616d0000b27397ce315e0ddcad1f5ff422bb,2006-11-27,,https://open.spotify.com/track/1SCHyoGvd11GpbPw6z01Gt,0.655,0.279,0.626,0.547,0.409,-13.055,0.395,99.939,0.0347,Sad
4WLyBSJcbRh2lkTIinhLDn,ambient,Submersible,Oneohtrix Point Never,Replica,https://i.scdn.co/image/ab67616d0000b2735f8feef260c4e150d9d91c8b,2011-11-08,,https://open.spotify.com/track/4WLyBSJcbRh2lkTIinhLDn,0.896,0.165,0.438,0.902,0.361,-13.797,0.0563,113.84,0.0357,Sad
1OrIF9k3A1wMADZnr4URUB,ambient,Boa Sorte,"Vanessa Da Mata,Ben Harper",Hôtel Costes 11,https://i.scdn.co/image/ab67616d0000b273afbe092af62a6a7349b85102,2006,https://p.scdn.co/mp3-preview/07860c9df78c298eb2881c88ded692f88a602307?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/1OrIF9k3A1wMADZnr4URUB,0.351,0.783,0.563,0.000237,0.17,-9.167,0.0439,110.963,0.327,Sad
6U4BfLZiQKGDikYEIRcwji,anime,繋がれた朝に,かと*ふく(加藤英美里&福原香織),Wonder Tale~スマイルとハピネスと不思議な本~,https://i.scdn.co/image/ab67616d0000b2731bed2520f457b8adec7092c8,2015-11-25,https://p.scdn.co/mp3-preview/47ebbba5852fa8c12f819a6e1f37fa4a9480ff2d?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/6U4BfLZiQKGDikYEIRcwji,0.896,0.69,0.141,1.04e-06,0.0666,-15.301,0.565,81.791,0.323,Sad
27gCM0zpZDVP4z61D6SEZE,anime,クロイウタ,Eir Aoi,シリウス,https://i.scdn.co/image/ab67616d0000b273f1be957290de10fce0062d70,2013-11-13,,https://open.spotify.com/track/27gCM0zpZDVP4z61D6SEZE,0.557,0.186,0.525,6.42e-05,0.0806,-8.616,0.0431,159.735,0.359,Sad
2v5XURXJr5dnP2p0fm3kWP,anime,この世界で見つけたもの,EGOIST,Extra terrestrial Biological Entities,https://i.scdn.co/image/ab67616d0000b273a07bce1850bb99eecfd2f856,2012-09-19,,https://open.spotify.com/track/2v5XURXJr5dnP2p0fm3kWP,0.913,0.49,0.256,0.0,0.0801,-9.674,0.0317,135.92,0.288,Sad
4zcnAS6PFjilx4tBpAngOr,anime,Door,Kalafina,Consolation,https://i.scdn.co/image/ab67616d0000b273ef6d2871c707018f38890e60,2013-03-20,,https://open.spotify.com/track/4zcnAS6PFjilx4tBpAngOr,0.282,0.523,0.391,3.3e-05,0.0515,-9.955,0.0261,137.999,0.144,Sad
4BhbfycCOolFAy811R7yni,anime,どこまでも 〜How Far I'll Go〜,モアナ(屋比久知奈),モアナと伝説の海 オリジナル・サウンドトラック (日本語版),https://i.scdn.co/image/ab67616d0000b273daf8c4653f8c172e1c0f6d17,2017-03-01,,https://open.spotify.com/track/4BhbfycCOolFAy811R7yni,0.792,0.55,0.344,0.0,0.0926,-11.091,0.0591,83.927,0.145,Sad
4w9jtaewB2iRNCeEKnaAP5,anime,ひまわりの約束,Stephanie Yanez,HAF Compilation Album #6 ~HANEDA INTERNATIONAL ANIME MUSIC FESTIVAL Presents~,https://i.scdn.co/image/ab67616d0000b273103e7434b0b9de239f67b865,2016-10-19,,https://open.spotify.com/track/4w9jtaewB2iRNCeEKnaAP5,0.307,0.569,0.445,2.52e-06,0.0957,-5.159,0.0283,78.993,0.478,Sad
3csYoejZZUHzKrTOQURZc2,anime,灯影,Kalafina,far on the water,https://i.scdn.co/image/ab67616d0000b27336ed7fc0799040eb194cd5d7,2015-09-16,,https://open.spotify.com/track/3csYoejZZUHzKrTOQURZc2,0.906,0.326,0.292,0.0,0.266,-8.356,0.0297,109.798,0.169,Sad
