id,genre,track_name,artist_name,album_name,album_cover,release_date,preview_link,spotify_link,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,playlist_mood
0wtLyvkwd4gjXfkMbNvCYZ,mpb,Errare Humanum Est,"Seu Jorge,Almaz",Seu Jorge and Almaz,https://i.scdn.co/image/ab67616d0000b2736c21f1246222b96a97e5d1b4,2010-07-27,https://p.scdn.co/mp3-preview/e0eef0139190eedc6fdc8bf2a23b00e9d2a28c20?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/0wtLyvkwd4gjXfkMbNvCYZ,0.606,0.664,0.392,0.0581,0.102,-12.047,0.0328,110.224,0.392,Depressed
2ziSGFFOeUUD9ncDEkze1x,mpb,Stormy Weather (Keeps Rainin' All The Time),Ana Cañas,Volta,https://i.scdn.co/image/ab67616d0000b27348ff22daf37b943b18bcc42f,2012-05-20,https://p.scdn.co/mp3-preview/9fdb8c1658eae202be04d48d54572bd0aa09dbc8?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/2ziSGFFOeUUD9ncDEkze1x,0.839,0.375,0.154,0.00245,0.394,-16.355,0.0556,183.102,0.162,Depressed
6vUAVSsUlCYxCiPYMZkttX,mpb,Yes and Nothing Less,TIAGO IORC,Zeski,https://i.scdn.co/image/ab67616d0000b2733297be730e5e3c236fbe0b00,2013-07-29,https://p.scdn.co/mp3-preview/29d94beacece1b0d6c9f1c9e8de3dbdb4cefef85?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/6vUAVSsUlCYxCiPYMZkttX,0.865,0.606,0.134,0.00948,0.109,-15.683,0.0394,124.099,0.0754,Depressed
79MWfPXMpevkIaNfOHvSEj,mpb,Nosso Adeus,Tim Maia,Vou Pedir Pra Você Voltar,https://i.scdn.co/image/ab67616d0000b27356402aa39e6bef2ed7739e4a,1998-01-01,,https://open.spotify.com/track/79MWfPXMpevkIaNfOHvSEj,0.73,0.446,0.307,0.532,0.0977,-16.88,0.0321,111.547,0.0882,Depressed
5rJrHMEHeYhRwmLzpFbBso,mpb,Por causa de você,Vanessa Da Mata,Vanessa da Mata canta Tom Jobim (Deluxe Edition),https://i.scdn.co/image/ab67616d0000b273e7d44ecd4db0195ce631dc0c,2013-07-15,https://p.scdn.co/mp3-preview/c9a3d693485e566b910be58d7d74990366764bed?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/5rJrHMEHeYhRwmLzpFbBso,0.85,0.559,0.34,0.0094,0.112,-11.881,0.029,71.971,0.148,Depressed
6N2F8AqviGyEctKqMxnJyY,mpb,Chão,Lenine,Chão,https://i.scdn.co/image/ab67616d0000b273cd899e6a8081c382512e5bdb,2011-01-01,,https://open.spotify.com/track/6N2F8AqviGyEctKqMxnJyY,0.408,0.653,0.725,0.00562,0.646,-12.189,0.541,112.513,0.558,Depressed
1SxNHQSrK1U9d4gZ866LBX,mpb,Segunda,Gal Costa,Recanto,https://i.scdn.co/image/ab67616d0000b273861e9a6657232785f11b9085,2011-01-01,,https://open.spotify.com/track/1SxNHQSrK1U9d4gZ866LBX,0.727,0.552,0.234,0.0328,0.115,-16.328,0.0469,80.029,0.249,Depressed
37LBvhw1k73Xt27jEIL8kI,mpb,Rosinha,Roberto Carlos,Louco Nio Estou Mais,https://i.scdn.co/image/ab67616d0000b273f71203fc998d03e3605dce8d,2013-01-25,,https://open.spotify.com/track/37LBvhw1k73Xt27jEIL8kI,0.663,0.711,0.143,0.00094,0.0995,-19.764,0.0744,136.859,0.924,Depressed
3lGSjxVdHQd3SYFBb8wehD,mpb,Anúncio final,Zé Ramalho,Sinais dos Tempos,https://i.scdn.co/image/ab67616d0000b27351075d020c8057b222fdf7ea,2012-06-27,https://p.scdn.co/mp3-preview/fee28b3abe7c637958e4de687ae896f7668a847e?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/3lGSjxVdHQd3SYFBb8wehD,0.407,0.685,0.238,0.107,0.364,-14.767,0.027,93.999,0.443,Depressed
2qWyjqlnQuKF3Q864UbV03,mpb,Menino Deus,Toni Ferreira,Toni Ferreira,https://i.scdn.co/image/ab67616d0000b273e41b0f2286779d1fdaf78f17,2013-01-01,,https://open.spotify.com/track/2qWyjqlnQuKF3Q864UbV03,0.776,0.646,0.196,5.59e-06,0.0966,-12.177,0.0335,100.169,0.317,Depressed
0yiTAYc8vvObAMVXZTDT21,mpb,Deixar o Barco Ir,Dani Black,Dani Black,https://i.scdn.co/image/ab67616d0000b273e5418a48be658a7406fc4ae4,2011-11-10,,https://open.spotify.com/track/0yiTAYc8vvObAMVXZTDT21,0.4,0.778,0.252,0.0,0.224,-9.428,0.0347,101.965,0.252,Depressed
