id,genre,track_name,artist_name,album_name,album_cover,release_date,preview_link,spotify_link,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,playlist_mood
7xPQY7skgsujvvVyoE5lBi,study,Beethoven's 5 Secrets,The Piano Guys,The Piano Guys,https://i.scdn.co/image/ab67616d0000b273fce4efbd8537db577aa683d7,2013-01-18,https://p.scdn.co/mp3-preview/697fb585b1fb60f0feb62af7d7408ee02cb99aa1?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/7xPQY7skgsujvvVyoE5lBi,0.795,0.302,0.515,0.904,0.079,-9.303,0.0414,150.285,0.111,Calm
49dt8uSOhsOln27i6rbb1X,study,Swan Lake - Scene,Pyotr Ilyich Tchaikovsky,Classical Classics,https://i.scdn.co/image/ab67616d0000b273473a88c69372c2f2d44a5b8c,2009-05-01,,https://open.spotify.com/track/49dt8uSOhsOln27i6rbb1X,0.922,0.197,0.162,0.946,0.0961,-18.223,0.0367,67.041,0.0398,Calm
671z1d33Nh9l799NDRJhZ8,study,Classical Relaxation,Relaxing Piano Music Consort,"Time to Relax- Relaxing, Calming, Stress Relief Classical Music for Healing",https://i.scdn.co/image/ab67616d0000b27366ed912b4df25bc6a44786da,2010-07-29,https://p.scdn.co/mp3-preview/7656949fa1e6b12070211a8a0d3a834a2e3b23f1?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/671z1d33Nh9l799NDRJhZ8,0.994,0.348,0.0305,0.9,0.117,-22.865,0.0467,132.567,0.222,Calm
6qQFz7pPq8lqOLFDxwWfcl,study,The Black Rider,Howard Shore,The Lord of the Rings: The Fellowship of the Ring (Original Motion Picture Soundtrack),https://i.scdn.co/image/ab67616d0000b273128ca6b63d83d47c909a43ce,2001-11-19,https://p.scdn.co/mp3-preview/f3ffed988c1ece7006e7cebd43ad593d5ab4e039?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/6qQFz7pPq8lqOLFDxwWfcl,0.861,0.296,0.199,0.933,0.0893,-14.744,0.0344,86.729,0.305,Calm
5NZgyefOtSSs9BszaVG0Au,study,"Symphony No. 40 in G Minor, KV. 550: I: Molto allegro","Wolfgang Amadeus Mozart,The Cavendish Orchestra,Terry Cavendish",Mozart,https://i.scdn.co/image/ab67616d0000b273e9d1e42c26184fd0e9a09a8d,2009-06-29,,https://open.spotify.com/track/5NZgyefOtSSs9BszaVG0Au,0.952,0.312,0.302,0.916,0.129,-9.34,0.0336,88.917,0.167,Calm
4NrWKEJh1rG9JqOgg9BjFP,study,"Nocturne for Piano, No. 8 in D flat Major, Op. 27,2",Frédéric Chopin,Chopin,https://i.scdn.co/image/ab67616d0000b273a749047278122f08e2de2a75,2009-08-17,,https://open.spotify.com/track/4NrWKEJh1rG9JqOgg9BjFP,0.994,0.278,0.0237,0.936,0.0848,-29.515,0.038,71.772,0.0707,Calm
3FvgjfERD2q146UmzjNTc4,study,Bring Him Home,The Piano Guys,The Piano Guys,https://i.scdn.co/image/ab67616d0000b273fce4efbd8537db577aa683d7,2013-01-18,https://p.scdn.co/mp3-preview/3849bbe2360f7b791051789fd73496acdd55a8bb?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/3FvgjfERD2q146UmzjNTc4,0.986,0.232,0.0892,0.892,0.0791,-17.934,0.0385,79.675,0.103,Calm
6DsGpDGIDRv8EFGgW10T1p,study,Nevergreen,Emancipator,Safe In the Steep Cliffs,https://i.scdn.co/image/ab67616d0000b273362ac7cb4dddfe003ccfc79d,2010-06-29,,https://open.spotify.com/track/6DsGpDGIDRv8EFGgW10T1p,0.398,0.523,0.411,0.87,0.148,-9.797,0.0276,170.935,0.236,Calm
7mntW81TLwxLjexl4jHQ11,study,Look Into The Air,Explosions In The Sky,"How Strange, Innocence",https://i.scdn.co/image/ab67616d0000b273d31bc147a5915d0f693c1fa0,2000-01-17,,https://open.spotify.com/track/7mntW81TLwxLjexl4jHQ11,0.653,0.311,0.449,0.785,0.11,-13.768,0.0371,86.26,0.237,Calm
62gZY6joWPt97hbsbIdd4t,swedish,Att angöra en brygga,Monica Zetterlund,O vad en liten gumma kan gno,https://i.scdn.co/image/ab67616d0000b273a31f8511326313f56a0dbdba,2001-01-01,,https://open.spotify.com/track/62gZY6joWPt97hbsbIdd4t,0.934,0.318,0.265,0.567,0.189,-14.034,0.0355,123.046,0.416,Calm
