id,genre,track_name,artist_name,album_name,album_cover,release_date,preview_link,spotify_link,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,playlist_mood
3URt4lJQlANOstDBAWQJA7,rainy-day,Be Still,The Fray,Scars & Stories,https://i.scdn.co/image/ab67616d0000b273e7ef73d040634f914aba952e,2012-02-07,https://p.scdn.co/mp3-preview/69b981e628d4b260a42b18a052986a9a21c3aa8c?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/3URt4lJQlANOstDBAWQJA7,0.887,0.361,0.149,0.0,0.175,-12.066,0.0333,107.607,0.302,Delighted
7m2VsHmjyXZegtndWPgxOw,rainy-day,Wonderwall,Ryan Adams,Love Is Hell,https://i.scdn.co/image/ab67616d0000b273fa4f614c438f4feaa31e8b7d,2004-01-01,,https://open.spotify.com/track/7m2VsHmjyXZegtndWPgxOw,0.828,0.321,0.22,0.00398,0.0873,-12.608,0.0352,157.04,0.301,Delighted
1IdTIzkTK6CcpKKgMUGbg7,rainy-day,Vultures,John Mayer,Continuum,https://i.scdn.co/image/ab67616d0000b2737af5fdc5ef048a68db62b85f,2006-09-11,https://p.scdn.co/mp3-preview/f02df40462e8261328ab160f9b99f000bdf1cc1d?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/1IdTIzkTK6CcpKKgMUGbg7,0.476,0.881,0.478,0.00574,0.0737,-10.386,0.0304,97.807,0.803,Delighted
4jKq1e80xAYixkIwt6YyV1,rainy-day,Brick,Ben Folds Five,Whatever And Ever Amen (Remastered Edition),https://i.scdn.co/image/ab67616d0000b27398dc5ccf21dd6bc171962cb9,1997-03-18,https://p.scdn.co/mp3-preview/1b9993f654e99f08903dc10be03e7784a5b9f42f?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/4jKq1e80xAYixkIwt6YyV1,0.645,0.542,0.454,0.00279,0.15,-10.247,0.025,96.881,0.267,Delighted
01cY7Cc7t5zPB64uj8NGxz,rainy-day,The Boxer,Simon & Garfunkel,The Collection,https://i.scdn.co/image/ab67616d0000b273ae59a83ebb38ad0c093f3719,2002-10-14,,https://open.spotify.com/track/01cY7Cc7t5zPB64uj8NGxz,0.76,0.445,0.486,0.000658,0.189,-14.521,0.0616,93.019,0.629,Delighted
3YepPgEDVEXccOBcLHDZ3v,rainy-day,When A Heart Breaks,Ben Rector,Into the Morning,https://i.scdn.co/image/ab67616d0000b273ad028549919abca5582a2800,2010-02-16,,https://open.spotify.com/track/3YepPgEDVEXccOBcLHDZ3v,0.153,0.661,0.388,0.000233,0.111,-10.897,0.0349,141.849,0.203,Delighted
7cpHPzPgqKor6gv6nTkJ4R,rainy-day,Without You,Lana Del Rey,Born To Die - The Paradise Edition,https://i.scdn.co/image/ab67616d0000b273cb76604d9c5963544cf5be64,2012-11-12,,https://open.spotify.com/track/7cpHPzPgqKor6gv6nTkJ4R,0.636,0.586,0.593,0.000131,0.115,-8.394,0.0329,111.942,0.668,Delighted
3xzXYPnrII8YV6OSIRsHsG,reggae,Steppin Razor,Christopher Martin,Steppin Razor,https://i.scdn.co/image/ab67616d0000b27314fca3e9e86721f8a1ddbfe0,2015-04-17,,https://open.spotify.com/track/3xzXYPnrII8YV6OSIRsHsG,0.021,0.537,0.803,0.0,0.147,-3.711,0.289,177.909,0.506,Delighted
7ngQpwjJbosWoSd1S44Jbb,reggae,Things Mi Love,Alkaline,Things Mi Love,https://i.scdn.co/image/ab67616d0000b273ed874e44cc5e3aedfc3a0ebc,2013-05-06,,https://open.spotify.com/track/7ngQpwjJbosWoSd1S44Jbb,0.746,0.639,0.698,0.0,0.107,-8.422,0.139,92.098,0.728,Delighted
7IkuypRfzA08OpiftDFOQk,reggae,Junction,Popcaan,Junction-Single,https://i.scdn.co/image/ab67616d0000b27376b58ce6f7bf68d498d2128f,2015-02-20,https://p.scdn.co/mp3-preview/14f25304920bbe9c11b6d458cee664a612e7e366?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/7IkuypRfzA08OpiftDFOQk,0.59,0.656,0.766,0.0,0.0999,-4.46,0.329,97.704,0.813,Delighted
2H4M3lyO2rJFQw33idCk1X,reggae,Hills And Valleys,Buju Banton,Inna Heights,https://i.scdn.co/image/ab67616d0000b27312e8bd390eeb35187af6bfb3,1997,https://p.scdn.co/mp3-preview/37ae3f37c609dd30f0269ec9be065cc187e1aa7c?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/2H4M3lyO2rJFQw33idCk1X,0.477,0.687,0.544,0.0,0.0937,-8.642,0.162,72.082,0.742,Delighted
3DeEb7vxwOS0en72Eou18q,reggae,Dream Woman,Tarrus Riley,Chill Spot Riddim,https://i.scdn.co/image/ab67616d0000b2731f763602c9cd4ccc84a4b4ab,2012-03-23,,https://open.spotify.com/track/3DeEb7vxwOS0en72Eou18q,0.164,0.612,0.739,0.0,0.315,-4.651,0.0918,89.788,0.679,Delighted
1dTCwGjVspJIpA318cquIy,reggae,Mama,Christopher Martin,Perfect Key Riddim,https://i.scdn.co/image/ab67616d0000b273230c155fa6f91dc86b51445d,2012-09-11,https://p.scdn.co/mp3-preview/29ece5fc842751ff3afd79ea55b70d4376930d43?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/1dTCwGjVspJIpA318cquIy,0.412,0.667,0.697,0.0,0.038,-5.147,0.106,83.904,0.765,Delighted
7lHT7U1xFKZMwCVVk7oRnK,reggae,Love I Can Feel,John Holt,Reggae John Holt,https://i.scdn.co/image/ab67616d0000b2731aae5408837b833d6f1d7dc6,2014-01-31,https://p.scdn.co/mp3-preview/3787c1b004c74fc15d3e48031bfa469d6639599f?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/7lHT7U1xFKZMwCVVk7oRnK,0.167,0.866,0.619,2.21e-06,0.0695,-8.678,0.0453,139.185,0.907,Delighted
2lAuLicPXx9xueOa6dZUOE,reggae,Alpha & Omega,Chronixx,Dread & Terrible,https://i.scdn.co/image/ab67616d0000b273a6434eb909e50d9977ab51fb,2014-04-01,,https://open.spotify.com/track/2lAuLicPXx9xueOa6dZUOE,0.41,0.636,0.785,0.0,0.0664,-5.992,0.208,132.616,0.677,Delighted
5eReOqbysgLsqGp2ukMUYp,reggae,Unconditional Love,Jah Cure,World Cry,https://i.scdn.co/image/ab67616d0000b273792ac806d7b6644e95aeed52,2012-12-11,https://p.scdn.co/mp3-preview/9ea0b70b58de5505e9737994b84f57b357a30473?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/5eReOqbysgLsqGp2ukMUYp,0.167,0.615,0.515,0.0,0.0743,-11.019,0.0436,75.04,0.678,Delighted
0FYgPDeT3IfVOfmZiIfBbo,reggae,"Pagan, Pay Gone",Midnite,Ras Mek Peace,https://i.scdn.co/image/ab67616d0000b273fd6f7485b5d0a7b29fe58e07,1999,,https://open.spotify.com/track/0FYgPDeT3IfVOfmZiIfBbo,0.125,0.863,0.328,0.000911,0.141,-14.91,0.0735,143.661,0.925,Delighted
3MUfXll6EGG2ilnrmpScgo,reggae,No Capitalist,Kabaka Pyramid,Lead The Way,https://i.scdn.co/image/ab67616d0000b273f3d2264423f8872f463bba36,2013-11-19,https://p.scdn.co/mp3-preview/659b144fd9ab53ec95ccc21946324f698fc6fc1f?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/3MUfXll6EGG2ilnrmpScgo,0.336,0.639,0.727,0.0,0.249,-4.522,0.226,86.902,0.666,Delighted
3xUwL5FU0yyFS2g0KPNTfI,reggaeton,Dale Don Mas Duro,"Don Omar,Héctor ""El Father"",Glory",The Last Don,https://i.scdn.co/image/ab67616d0000b273b4070df60fced11f282548d0,2003-01-01,,https://open.spotify.com/track/3xUwL5FU0yyFS2g0KPNTfI,0.427,0.808,0.761,0.0114,0.0913,-6.928,0.0539,95.003,0.943,Delighted
7zo8XAMYBG6nGpqGiIudBc,reggaeton,Angelito,Don Omar,King Of Kings,https://i.scdn.co/image/ab67616d0000b2734cca40647f8b57382231a94e,2006-01-01,,https://open.spotify.com/track/7zo8XAMYBG6nGpqGiIudBc,0.2,0.63,0.661,0.0,0.17,-5.11,0.045,156.005,0.311,Delighted
2ZHfq2fapgH4mtLHcm5CvY,reggaeton,Como Tu No Hay Nadie,"Wisin & Yandel,John Correa","Wisin Vs Yandel ""Los Extraterrestres""",https://i.scdn.co/image/ab67616d0000b2735374e0160ead917b6e73b61f,2007-01-01,,https://open.spotify.com/track/2ZHfq2fapgH4mtLHcm5CvY,0.369,0.762,0.768,0.0,0.316,-6.85,0.103,95.012,0.783,Delighted
4b3xcpB49Z1SfncB3Fj4Yi,reggaeton,No Demores (feat. Farruko),"J Alvarez,Farruko",Otro Nivel De Música Reloaded,https://i.scdn.co/image/ab67616d0000b273c68f217faf0dc4dd1f034a89,2012-05-01,,https://open.spotify.com/track/4b3xcpB49Z1SfncB3Fj4Yi,0.173,0.688,0.738,0.0,0.0525,-6.699,0.0491,168.02,0.826,Delighted
6KX5vKpZ1unNPujNhUzvBw,reggaeton,Promise (feat. Usher),"Romeo Santos,Usher",Fórmula Vol. 1,https://i.scdn.co/image/ab67616d0000b2737b4fa43d49b932fcf79e1133,2011-11-08,,https://open.spotify.com/track/6KX5vKpZ1unNPujNhUzvBw,0.403,0.764,0.739,0.0,0.0821,-6.422,0.0574,132.995,0.77,Delighted
2Bihqdb9ruQB8FMuza5O0G,reggaeton,Bailarina,J Alvarez,Otro Nivel De Musica,https://i.scdn.co/image/ab67616d0000b273d33f8f4911fcbb4c2f706365,2011-09-20,,https://open.spotify.com/track/2Bihqdb9ruQB8FMuza5O0G,0.76,0.516,0.722,1.17e-05,0.127,-5.94,0.0373,89.834,0.76,Delighted
6rtIf2peTj5KMl7o6G0ldg,road-trip,Me and Bobby McGee,Janis Joplin,The Pearl Sessions,https://i.scdn.co/image/ab67616d0000b27332d813ed532a7ea31b965c29,2012-04-17,https://p.scdn.co/mp3-preview/7c485b02462dfab631c4a9cb562995970d4a32cd?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/6rtIf2peTj5KMl7o6G0ldg,0.281,0.513,0.468,5.47e-05,0.14,-10.992,0.0401,93.032,0.69,Delighted
2xYlyywNgefLCRDG8hlxZq,road-trip,"Take Me Home, Country Roads - Rerecorded",John Denver,"The John Denver Collection, Vol. 1: Take Me Home Country Roads",https://i.scdn.co/image/ab67616d0000b273facd59568d0cfc3200296bb2,1997-06-17,,https://open.spotify.com/track/2xYlyywNgefLCRDG8hlxZq,0.546,0.255,0.43,1.87e-05,0.188,-12.564,0.0322,164.267,0.546,Delighted
